RawWord,ChangesWord,ReplacementLength,Suggestions,ChosenSuggestion
learnings,True,1,learning | leanings | earnings | learning's | yearnings | l earnings | learning s | leavings | earrings | leaning,learning
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
Thats,True,1,Hats | Thais | Chats | Ghats | Whats | T hats | Thatch | That | Tats | That's | Teats | Thaws | Twats | Tham,Hats
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
depo,True,1,dope | depot | dept | demo | deposit | depen | deaf | dtpa | epi | levo | lipo,dope
Lol,True,1,Lola | Los | Sol | Lon | Lot | Col | Lou | Pol | Fol | Vol | Lo | Ll | Lozol | Lobe | Loss | Lip | Ml | Clot | Cold | Fml | Ill | Ulo,Lola
theyre,True,1,there | they're | they re | they-re | they | thyrel,there
aare,True,1,are | aware | area | rare | tare | acre | care | dare | mare | pare | hare | bare | fare | ware | Dare | arm | ache | acne | alrex | avage | wart | dire | ear | ears | face | fake | male | sore | tace | tire,are
commited,True,1,commuted | committed | commit ed | commit-ed | committee | committer | commented | commit | vomited,commuted
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
Amlaner,True,1,Tamerlane | Alavert | Ablavar | Artane | Asmanex | Aviane | Dalmane | Mazanor,Tamerlane
tha,True,1,they | ta | ha | than | that | thaw | hat | the | tea | aha | tho | thy | t ha | tham,they
Bayh,True,1,Bach | Bath | Bay | Bah | Bays | Bash | Bay h | Bayer | Bad | Back | Rash,Bach
Bayh,True,1,Bach | Bath | Bay | Bah | Bays | Bash | Bay h | Bayer | Bad | Back | Rash,Bach
Mayweather,True,2,May weather | May-weather | Weatherman | Weather,May weather
Mayweather,True,2,May weather | May-weather | Weatherman | Weather,May weather
Urem,True,1,Rem | Urey | U rem | Ur em | Ur-em | Urea | Demure | Urex,Rem
al,False,1,AL | la | Al | a | l | ale | ail | alt | all | cal | gal | alp | pal | alb | val | ml,AL
Barakat,True,1,Barbara | Arava | Adalat | Carafate | Parasal | Tarka,Barbara
organisation,True,1,organization | organist | sanitation,organization
UNHCR,True,1,UNHURT | ULCER | NECK | DHC | INH | INOCOR | JUNIOR,UNHURT
defence,True,1,defense | deference | defended | decadence | fence | dexone | delfen | depen | dolene | ellence,defense
relea,True,2,re lea | re-lea | rel ea | rel-ea | release | relearn | real | rela,re lea
could've,True,1,would've | couldn't,would've
severerly,True,1,severely | severally | reversely | severe | reversibly,severely
momunmental,True,1,monumental,monumental
onnhow,True,1,nohow | ortho,nohow
televesion,True,1,television | telekinesis,television
sadddning,True,1,saddening | saddling,saddening
compnay,True,1,company | comp nay | comp-nay | compro | comtan | conray | campral,company
Maduro,True,1,Mauro | Madurai | Metro | Medrol | Monurol | Akpro | Caduet | Cardura | Daypro | Enduron | Imdur | Saluron | Viadur,Mauro
reallly,True,1,really | rally | allay,really
Jenners,True,1,Jenner | Jenner's | Tenners | Jenner s | Jennets | Dangers | Fevers | Tempers,Jenner
Kardashians,True,1,Guardianship,Guardianship
THey,True,2,T Hey | They | Trey | The | Thy | Hey | Thee | Then | Them | Thew | Whey | The y | tham,T Hey
pakistan,False,1,Pakistan | pagitane | vagistat,Pakistan
muchless,True,2,much less | much-less | matchless | muscles,much less
Shannen,True,1,Shannon | Shanna | Shane | Anshan | Shade | Saizen,Shannon
Doherty,True,1,Daugherty | Overly,Daugherty
Shannen,True,1,Shannon | Shanna | Shane | Anshan | Shade | Saizen,Shannon
Doherty,True,1,Daugherty | Overly,Daugherty
Gah,True,1,Ga | Ah | Aah | Nah | Rah | Gap | Pah | Bah | Gay | G ah | Ga h | Hag | Gag | Gash | Gas,Ga
Ke,True,1,Kr | K | E | Ken | Key | Ks | Ki | Re | Me | He | Kb | Be | Ky | Ye | We | K+8 | Knee | Eye | Fake | Iv | Men | Mg | Ml | Ms | Pce,Kr
Kesha,True,1,Keisha | Shake | Mesna,Keisha
tshow,True,1,show | t show | ts how | ts-how | hotshot | tsp | tham | tylox | taxol | tumor | short | elbow | ismo,show
didnt,True,1,dint | didn't | didst | didrex | dire | dizzy | dizac | dilor | diulo | inh | zide | ziana | bidil | bicnu | faint | joint | kidney | lidex,dint
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
El,True,1,E | L | Eli | Es | Ei | Er | Ll | Cl | Ed | Eu | Ml | Pl | Eb | Bl | Fl,E
Nino,True,1,Nina | Lino | Vino | Wino | Dino | Gino | Ni no | Ni-no | Nine | Inh | Zingo | Lipo,Nina
Pippen,True,1,Pippin | Pipped | Pigpen | Pip pen | Pip-pen | Pipe | Pyopen | Diphen | Epipen,Pippin
Yay,True,1,Say | Nay | Ray | Lay | Cay | Day | Gay | May | Pay | Hay | Bay | Fay | Way | Yaz,Say
canot,True,1,canto | cant | cannot | canoe | canst | canon | can't | ca not | ca-not | Carnot | canal | clot | vanos,canto
feelvery,True,2,feel very | feel-very | feeler | fever | fevers,feel very
Crutcher,True,1,Crutches | Cruncher | Crutch er | Crutch-er | Crutch | Butcher | Etcher,Crutches
Crutcher,True,1,Crutches | Cruncher | Crutch er | Crutch-er | Crutch | Butcher | Etcher,Crutches
opioids,True,1,diploids,diploids
opioid,True,1,opined | opcon | hivid | amitid | duvoid | epivir | lopid | locoid,opined
JAMA,True,1,JAMS | JAM | LAMA | MAMA | JAMB | JAVA | RAMA | GAMA | KAMA | JAM A | JANA | JAMAR | JAMAL | JAME | JAMI | SOMA,JAMS
opioid,True,1,opined | opcon | hivid | amitid | duvoid | epivir | lopid | locoid,opined
OxyContin,False,1,Oxycontin | oxycontin,Oxycontin
british,False,1,British | brutish,British
tump's,True,1,rump's | ump's | stump's | trump's | thump's | temp's | sump's | lump's | dump's | pump's | hump's | bump's | t ump's | Tums's | tumors,rump's
think's,True,1,thinks | thick's | chink's | thing's | rethink's | thinker's | thinking's | think | thighs,thinks
massie,True,1,massive | lassie | massif | Lassie | Cassie | Maisie | male | mavik | maxzide | maxair | muse | muscle | ass | yasmin | cause | fastin | gassy | lasix | vansil,massive
dto,True,1,dot | do | to | duo | Ito | d to | dtpa | dhc | azo | ulo,dot
fo,True,1,few | of | do | go | f | o | foe | for | fro | foo | fol | fog | fop | fob | so | foot | fml | azo | iv | mg | ml | ms | ulo,few
fmous,True,1,famous | fml | foot | flush | ferrous | frova | fraud | mouth | muse | ms | anus | loss | boobs | clots | hms | imdur,famous
Slager,True,1,Lager | Slater | S lager | Sager | Lagers | Slayer | Slaver | Slag er | Slag-er | Slagged | Salagen | Solage,Lager
Tensig,True,1,Tensing | Ensign | Tonsil,Tensing
DuBose's,True,2,Du Bose's | Du-Bose's | Bose's | Duse's | doses,Du Bose's
Halloweed,True,1,Halloween | Hallowed | Allowed,Halloween
smartphones,True,1,smartphone | smart phones | smart-phones | smartphone s | earphones,smartphone
aren,True,1,earn | are | arena | Daren | Yaren | Karen | ares | area | amen | wren | Wren | are n,earn
Clintons,True,1,Clinton | Clinton's | Clinton s | Linton | Clindets | Clistin | Crinone,Clinton
somehwere,True,1,somewhere | somehow,somewhere
wiould,True,1,would | cold | diulo | liquid,would
multi,True,1,mulch | mufti | multaq,mulch
women's,True,1,omen's | woman's | w omen's | women | men's,omen's
mexicans,False,1,Mexicans | dexilant | lexiscan,Mexicans
doomsdayers,True,1,doomsayers | doomsayer | doomsday | doomsters,doomsayers
everytime,True,2,every time | every-time | timeserver,every time
criminalization,True,1,decriminalization | marginalization | rationalization | nationalization,decriminalization
nd,False,1,ND | Nd | n | d | end | ind | and | nod | Ind | ed | id | ad | rd | no | dd | nph | bad | inh | iv | mg | ml | ms | rid | sad,ND
Lebron,True,1,Lebanon | Lupron | Asbron | Mepron,Lebanon
lsot,True,1,slot | lost | lot | sot | lots | loot | l sot | loss | clot | foot,slot
russians,False,1,Russians | Prussians | tussicaps,Russians
thats,True,1,thatch | that | tats | hats | that's | teats | chats | ghats | thaws | twats | whats | Ghats | t hats | that s | tham,thatch
GoFundMe,True,1,Groundsmen,Groundsmen
ol,True,1,lo | pl | o | l | ole | sol | oil | col | old | pol | fol | vol | owl | Sol | Col | ml,lo
Strombolo's,True,1,Stromboli's | Stromboli | Trombonist's | Colombo's,Stromboli's
Jax,True,1,Ax | Sax | Jan | Tax | Lax | Max | Jay | Fax | Wax | J ax | Ajax | Jar | Jag | Jam | Yaz | Zmax | Bad | Ear | Gas | Man | Sad,Ax
happeneds,True,1,happened | happen eds | happen-eds | happened s | happens | appends,happened
thoght,True,1,thought | though | thigh | thighs,thought
recieved,True,1,received | relieved | retrieved | reprieved | revved,received
notifiing,True,1,notifying | noticing | nonvoting | footing,notifying
healthcare,True,2,health care | health-care | ethereal,health care
comparrison,True,1,comparison | caparison,comparison
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
microcephaly,True,1,microscopically,microscopically
Austrailia,True,1,Australia | Australasia | Austria,Australia
wierd,True,1,weird | wired | wider | wield | wera | tired,weird
Definately,True,1,Definitely | Effeminately | Definitively | Indefinably | Definity,Definitely
centery,True,1,center | centers | century | center y | centenary | cementer | centany,center
neo,True,1,no | neon | eon | one | nee | net | neg | new | Leo | Geo | Neogene | neck | nph | azo | knee | levo | men | ulo,no
nazi,False,1,Nazi | nail | azo | yaz,Nazi
geez,True,1,gee | gees | geed | geek | gee z | geref | feet | heel,gee
american,False,1,American | amerscan,American
could've,True,1,would've | couldn't,would've
allepo,True,1,Aleppo | allegra | allergy | alli | allay | aleve | alferon | alrex | alvesco | astepro | levo | lipo | slept | wilpo | nallpen | sleep,Aleppo
syrian,False,1,Syrian | striant | brian,Syrian
irreparibly,True,1,irreparably | irreparable | irrepressibly,irreparably
Arcan,True,1,Aryan | Ar can | Ar-can | Arcane | Arc an | Arc-an | Caravan | Narcan,Aryan
Cetin,True,2,Ce tin | Ce-tin | Cretin | Ceftin,Ce tin
Interestly,True,1,Interestingly | Interested | Interest,Interestingly
mexico,False,1,Mexico | medico | mexitil | mexate | metro | megace | mevacor | mobic | modicon | lexiva | nexium,Mexico
espesically,True,1,especially | specifically | despotically | pessimistically,especially
squrriels,True,1,squirrels | squirrel,squirrels
squrriels,True,1,squirrels | squirrel,squirrels
Mariah,True,1,Maria | Marian | Pariah | Mari ah | Mari-ah | Maria h | Mari | Lariam,Maria
Ceasers,True,1,Teasers | Leasers | Ceases | Creases | Censers | Chasers | Cease's | Cease rs | Cease-rs | Cease | Causes | Ears | Paser | Demser | Fevers | Hepsera | Tempers,Teasers
afterall,True,2,after all | after-all | alliterate | rafter | adderall,after all
highschool,True,2,high school | high-school | schoolchild,high school
wasn,True,1,awns | was | wan | swan | wain | warn | wast | wasp | wash | was n | wart | ass | gas | kaon | man | pain | rash,awns
didn,True,1,did | din | dido | did n | dire | zide | rid,did
didn,True,1,did | din | dido | did n | dire | zide | rid,did
importanly,True,1,importantly | important,importantly
rino,True,1,iron | rhino | lino | rind | ring | vino | rink | wino | Dino | Gino | Orin | rid | rimso | inh | zingo | lipo,iron
rehabilitator,True,1,rehabilitation | rehabilitate,rehabilitation
healthcare,True,2,health care | health-care | ethereal,health care
women's,True,1,omen's | woman's | w omen's | women | men's,omen's
occured,True,1,occurred | occur ed | occur-ed | occur | recurred | cured | ocufen | orapred | caused | accuneb | injured,occurred
muslim,False,1,Muslim | muslin | mu slim | mu-slim | muse | muscle | muscles | mezlin | esclim | testim,Muslim
Vaquita,True,1,Aquitaine | Vagina | Vaniqa | Aquatag | Avita | Naquival | Naqua,Aquitaine
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
thats,True,1,thatch | that | tats | hats | that's | teats | chats | ghats | thaws | twats | whats | Ghats | t hats | that s | tham,thatch
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
Willoughby,True,1,Willowy,Willowy
selfies,True,1,selfless | seffin | delfen | delflex | melfiat | pelvis,selfless
selfies,True,1,selfless | seffin | delfen | delflex | melfiat | pelvis,selfless
thats,True,1,thatch | that | tats | hats | that's | teats | chats | ghats | thaws | twats | whats | Ghats | t hats | that s | tham,thatch
selfie,True,1,selfish | self | seffin,selfish
selfie,True,1,selfish | self | seffin,selfish
selfies,True,1,selfless | seffin | delfen | delflex | melfiat | pelvis,selfless
O'Dell,True,1,Odell | O'Donnell | onmel | kwell | swell,Odell
O'Dell,True,1,Odell | O'Donnell | onmel | kwell | swell,Odell
Im,True,1,In | I | M | I'm | Em | Ia | Am | Ir | Rm | It | Io | Om | Cm | Um | Gm | Iv,In
schoolers,True,1,schooners | preschoolers | preschooler | schooled | schools | shoulders,schooners
schoolers,True,1,schooners | preschoolers | preschooler | schooled | schools | shoulders,schooners
narco,True,1,narc | narcs | Marco | narc o | norco,narc
Volusia,True,1,Voluminous,Voluminous
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
Ashton,True,1,Aston | Ash ton | Ash-ton | Astonish | Asbron,Aston
Kutcher,True,1,Butcher | Ulcer | Itches,Butcher
pre,True,1,per | ore | pee | pr | re | pres | pare | pore | pure | prep | prey | pyre | pref | rep | ere | pce,per
Doherty,True,1,Daugherty | Overly,Daugherty
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
Doherty,True,1,Daugherty | Overly,Daugherty
represtens,True,1,represents | represented | represent | pretenses | pretense,represents
ee,True,1,i | we | re | er | e | see | nee | ere | tee | eel | lee | gee | pee | bee | eye,i
fracebook,True,1,Facebook,Facebook
timeline,True,2,time line | time-line | timeliness | timberline | timolide,time line
elctions,True,1,elections | sections | election | reactions,elections
politcis,True,1,politics | politicos | colitis,politics
instagram,False,1,Instagram,Instagram
timelines,True,1,timeliness | time lines | time-lines | timelessness | timberlines | timeless | smelliness | timolide,timeliness
talall,True,1,tall | Atalanta | palatal | talacen | talc | talwin | taxol | tacaryl | tral | tilade | tovalt | trexall | alli | allay | anal | calan | canal | haldol,tall
Kesha,True,1,Keisha | Shake | Mesna,Keisha
Kesha,True,1,Keisha | Shake | Mesna,Keisha
Kesha,True,1,Keisha | Shake | Mesna,Keisha
knowlegde,True,1,knowledge,knowledge
america,False,1,America | amerscan,America
bno,True,1,no | nob | bio | bro | boo | Ono | b no | bad | bone | boob | bss | azo | inh | ulo,no
surpise,True,1,surprise | surmise | surpassed | suicide | sulfose | suprane | serpate | sorine | urese,surprise
epitomy,True,1,epitome | epitomize | epitol,epitome
racisma,True,1,racism | racism a | racialism | baciim,racism
nd,False,1,ND | Nd | n | d | end | ind | and | nod | Ind | ed | id | ad | rd | no | dd | nph | bad | inh | iv | mg | ml | ms | rid | sad,ND
surpring,True,1,spurring | surprising | surpassing | springing | uprising | suprane | sulphrin | sultrin | syprine | burning | hurting | nuprin | nuvaring,spurring
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
deceively,True,1,deceptively | deceivingly | decisively | deceive,deceptively
sulphuric,True,1,sulfuric | sulphrin,sulfuric
thiols,True,1,thistles | thighs | chills,thistles
jewish,False,1,Jewish,Jewish
graffitti,True,1,graffiti | graffito,graffiti
jewish,False,1,Jewish,Jewish
harrass,True,1,harass | arras | cardrase,harass
powerbars,True,2,power bars | power-bars | Powers | powers,power bars
colonoscopy,True,1,endoscopy,endoscopy
Shanahan,True,1,Shanna | Shana | Shannon | Anshan,Shanna
Gerhardstein,True,1,Landsteiner,Landsteiner
DuBose,True,2,Du Bose | Du-Bose | Dubious | dose,Du Bose
couldn,True,1,could | could n | wouldn't | cold | colon,could
Erving,True,1,Irving | Serving | Nerving | Erring | Swerving | ErvIn | Errin,Irving
Goffman,True,1,Hoffman | Goff man | Goff-man | Huffman | Woman | Zofran | Lorfan,Hoffman
Goffman,True,1,Hoffman | Goff man | Goff-man | Huffman | Woman | Zofran | Lorfan,Hoffman
paris,True,1,pairs | Paris | pars | parish | pares | saris | paras | parts | parks | Maris | par's | par is | par-is | pains | pain | paxil | arms | warts | apriso | baros | ears | ilaris,pairs
Aww,True,1,Awe | Aw | Awn | Awl | Aw w | Azo | Arm | Ass,Awe
Boko,True,1,Biko | Bioko | Bono | Yoko | Book | Boo | Bozo | Boob | Botox | Bone | Broke,Biko
Haram,True,1,Hiram | Ha ram | Ha-ram | Harm | Harem | Harare | Arm | Zagam | Carac | Lariam,Hiram
Yobe,True,1,Robe | Lobe | Kobe | Yob | Obey | Yobs | Yore | Yoke | Yo be | Yo-be | Yob e,Robe
Zulyatu,True,1,Zululand | Pulsate,Zululand
Biu,True,1,Bi | Btu | Blu | Bic | Bib | Bi u | Bu | Bis | Bin | Bit | Bio | Bid | Big | Ibu,Bi
Borno,True,1,Born | Bono | Brno | Borneo | Porno | Born o | Boron | Borne | Bone | Burn | Burns | Norco,Born
Zulyatu,True,1,Zululand | Pulsate,Zululand
Abubakar,True,1,Mubarak | Ablavar,Mubarak
Amira,True,1,Amiga | Ramiro | Mira | Ramirez | Miriam | Amicar | Ampyra | Amrix | Alora | Apidra | Avita | Camila | Humira,Amiga
animalistic,True,1,cannibalistic | animistic | minimalist | shamanistic,cannibalistic
meN,False,1,men | me | mes | met | med | meg | mew | me N | en | mien | mean | amen | omen | mend,men
alot,True,2,a lot | alto | slot | alt | lot | allot | aloft | aloe | clot | plot | blot,a lot
spambots,True,2,spam bots | spam-bots | spamblocks,spam bots
gmail,True,1,mail | email | grail | g mail | gm ail | gm-ail | nail,mail
flopper,True,1,flipper | floppier | flapper | flopped | flop per | flop-per | foppery | flo-pred | wrapper,flipper
nonissue,True,2,non issue | non-issue | Suetonius,non issue
grandkids,True,2,grand kids | grand-kids | grandstands | granddads | grandstand | grands,grand kids
NODAPL,True,1,NODAL | NOXAFIL | NAIL | NEOPAP | NEORAL | ORAP | DORAL | TODAY,NODAL
africa,False,1,Africa | lyrica,Africa
theyre,True,1,there | they're | they re | they-re | they | thyrel,there
fundding,True,1,funding | fun dding | fun-dding | fund ding | fund-ding | unending | finding | pounding,funding
diheartening,True,1,disheartening | heartening | heartrending,disheartening
mediterranean,False,1,Mediterranean,Mediterranean
necrotizing,True,1,narcotizing,narcotizing
fasciitis,True,1,fascistic | fascists | fascist | fascism | gastritis,fascistic
naegleria,True,1,Spenglerian,Spenglerian
fowlerii,True,1,Fowler,Fowler
couldn,True,1,could | could n | wouldn't | cold | colon,could
Kylie,True,1,Kyle | Wylie | Ky lie | Ky-lie | Skyline | Kytril | Knee | Keflin | Lip | Xylose | Zylet | Azlin | Alli | Belix | Eylea | Eye | Folic | Gynix | Male | Pulse,Kyle
lukemia,True,1,leukemia | leukemic,leukemia
hawaii,False,1,Hawaii | hair | jakafi | maxair,Hawaii
euthanized,True,1,euthanize | euthanize d | mechanized,euthanize
Soooo,True,1,Soot | Soon | Sosol,Soot
ObamaCare,True,2,Obama Care | Obama-care | Macabre,Obama Care
somthing,True,1,something | soothing | nothing | vomiting,something
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
overdoseing,True,1,overdosing | overdoing | overseeing | overdressing | overdose,overdosing
pado,True,1,pad | ado | pads | dado | p ado | pa do | pa-do | pad o | dopa | pain | azo | bad | sad,pad
PTSD,True,1,POTSDAM | TSP,POTSDAM
PTSD,True,1,POTSDAM | TSP,POTSDAM
especiailly,True,1,especially | specially | especial | specifically,especially
hel,True,1,gel | he | heel | heal | hell | held | helm | help | eel | hes | hen | her | rel | tel | hem,gel
pwith,True,1,pith | with | p with | pill | pain | pains | philith | itch | inh | acth | avita | mouth | teeth | thigh | tooth,pith
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
Grandview,True,2,Grand view | Grand-view | Grandniece,Grand view
Neale,True,1,Neal | Peale | Ne ale | Ne-ale | Neal e | Anneal | Leanne | Earlene | Nerve | Male | Female | Inhale,Neal
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
hhhhhhmmmmmmm,True,NA,,NA
hhhmmmm,True,NA,,NA
hhhmmmm,True,NA,,NA
LMFAO,True,1,MFA | LEVO | LIPO | LUMBAR | LORFAN | LORAZ | LIVALO | MAN | ZMAX | ZYFLO | AMVAZ | EMLA | EMSAM,MFA
Stahl,True,1,Stael | Stall | Stadol,Stael
th,True,1,ht | Th | t | h | the | nth | tho | thy | eh | ts | sh | ti | ta | ah | tn | tham | tpn | tsp | acth | chg | dhc | itch | inh | iv | mg | ml | ms | nph,ht
Duterte's,True,1,Duster's,Duster's
narco,True,1,narc | narcs | Marco | narc o | norco,narc
Dimaukom's,True,1,DiMaggio's,DiMaggio's
Duterte,True,1,Duster | Dulera | Duodote | Sutent,Duster
hardline,True,1,hardliner | hard line | hard-line | Hartline | hairline | haldrone | aramine | cardene | marezine | marcaine | paredrine,hardliner
UNHCR,True,1,UNHURT | ULCER | NECK | DHC | INH | INOCOR | JUNIOR,UNHURT
Filippo,True,1,Fillip | Lipo | Wilpo,Fillip
Grandi,True,1,Brandi | Grandee | Grand | Grands | Grand i | Randi | Gland | Glands | Xtandi | Prandin,Brandi
videochat,True,2,video chat | video-chat | videocassette,video chat
Cui,True,1,Cu | Ci | Chi | Sui | Hui | Cu i | Coo | Cue | Cur | Cut | Cud | Cum | Cup | Cu-7 | Chin | Chip | Chg | Epi | Mpi,Cu
bono,True,1,boon | Bono | boo | bongo | bone | bond | bong | mono | bony | bonk | bozo,boon
environazis,True,1,environments,environments
environazis,True,1,environments,environments
should've,True,1,shoulder | shoulders,shoulder
renewables,True,1,renewable | renewable s | renewals,renewable
Awww,True,1,WWW | Awful | Azo | Arm | Ass | Axid | Azor | Ache | Acne | Acth | Alli | Anal | Anus | Arms | Amen | Wart,WWW
desserted,True,1,deserted | dessert ed | dessert-ed | dessert | deserter | asserted | deserved,deserted
nba,False,1,NBA | nab | ban | nph | bad | ibu | pbz,NBA
haha,True,1,aha | h aha | ha ha | ha-ha | Hahn | Ha | hair,aha
Crowe,True,1,Crow | Crows | Croce | Cr owe | Cr-owe | Crow e | Crowed | Cower | Crown | Crone | Crowd | Rowe | Broke,Crow
Wilkos,True,1,Wilkes | Wilpo,Wilkes
amongst,True,2,among st | among-st | among | aminess | menest | congest,among st
becareful,True,2,be careful | be-careful | careful,be careful
COULDN,True,1,COULD | COULD N | COULDN'T | COLD | COLON,COULD
healthcare,True,2,health care | health-care | ethereal,health care
shouldnt,True,1,shouldn't | should | shoulder,shouldn't
dont,True,1,font | dint | don | dot | don't | done | dent | dons | dost | dona | dolt | cont | dong | wont | Mont | doxy | doca | dose | bone | foot | joint,font
doesnt,True,1,doesn't | doeskin | dose | doses | dosing | dolene | mesna | chest | iosat | joint | trest,doesn't
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Buble's,True,1,Bible's | Ruble's | Bauble's | Burble's | Bubble's | Bugle's | Soluble's | Rubble's | Hubble's | Double's | Bubbles,Bible's
else's,True,1,ease's | Elise's | Elsie's | Eloise's | Elysee's | elspar | elbows | eyes | exsel | excess | bleeds | doses | ulcers,ease's
Comey,True,1,Corey | Homey | Coma | Comet | Come | Comely | Comedy | Comes | Comer | Coley | Comfy | Covey | Come y | Coreg | Women,Corey
Clintons,True,1,Clinton | Clinton's | Clinton s | Linton | Clindets | Clistin | Crinone,Clinton
Kylie,True,1,Kyle | Wylie | Ky lie | Ky-lie | Skyline | Kytril | Knee | Keflin | Lip | Xylose | Zylet | Azlin | Alli | Belix | Eylea | Eye | Folic | Gynix | Male | Pulse,Kyle
faux,True,1,fax | aux | faun | flux | f aux | face | fake | fraud | olux,fax
Lesin,True,1,Lenin | Resin | Le sin | Le-sin | Les in | Les-in | Lesion | Sinless | Singles | Single | Lessina | Lasix | Iletin | Vein,Lenin
thats,True,1,thatch | that | tats | hats | that's | teats | chats | ghats | thaws | twats | whats | Ghats | t hats | that s | tham,thatch
Thats,True,1,Hats | Thais | Chats | Ghats | Whats | T hats | Thatch | That | Tats | That's | Teats | Thaws | Twats | Tham,Hats
pre,True,1,per | ore | pee | pr | re | pres | pare | pore | pure | prep | prey | pyre | pref | rep | ere | pce,per
cigerattes,True,1,cigarettes | refrigerates | wigrettes,cigarettes
ok,False,1,OK | och | pk | o | k | oik | oak | wok | oi | on | or | ck | om | op | oh | iv | mg | ml | ms,OK
methylmercury,True,2,methyl mercury | methyl-mercury | Mercurochrome,methyl mercury
responsibilty,True,1,responsibility | responsibly | responsible,responsibility
opiod,True,1,opined | opcon | lopid,opined
Isibindi,True,1,Indivisibly,Indivisibly
Bindi,True,1,Hindi | Bind | Binds | Bind i | Bidil | Blind,Hindi
Bindi,True,1,Hindi | Bind | Binds | Bind i | Bidil | Blind,Hindi
ve,True,1,be | v | e | eve | vie | ave | vet | veg | Eve | Ave | vs | vi | re | me | he | vein | evex | eye | gvs | hive | iv | ivy | mvc | men | mg | ml | ms | pce,be
Thorton,True,1,Thornton | Thor ton | Thor-ton | Horton | Shorthorn | Thorn | Oreton | Cortone | Cortan | Psorcon | Short | Shorter,Thornton
Jolie,True,1,Josie | Jodie | Julie | Jo lie | Jo-lie | Ollie | Folic,Josie
viles,True,1,lives | voles | vile | vies | vilest | veils | evils | vises | vales | vines | viler | riles | tiles | vices | miles | vicks | videx | virus | hives | males | pills,lives
koo,True,1,loo | kook | too | coo | goo | moo | poo | boo | foo | woo | zoo | KO | kaon | k+8 | azo | boob | foot | ulo,loo
Ew,True,1,E | W | Es | Ei | Aw | Er | Ow | Cw | Ed | Eu | Eb | Kw | ER | ET | EC | Eye | Ear | Epi | Iv | Men | Mg | Ml | Ms,E
Asshat,True,2,Ass hat | Ass-hat | Latasha | Natasha | Shasta | Tasha | Ass | Acthar | Adalat | Alpha | Sweat | Iosat | T-stat,Ass hat
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
Zika,True,1,Erika | Ziac | Ziana | Zide | Zipan,Erika
alot,True,2,a lot | alto | slot | alt | lot | allot | aloft | aloe | clot | plot | blot,a lot
Sooooo,True,1,Soot | Soon | Sosol | Sonorx,Soot
Kardashian,True,1,Guardianship,Guardianship
foundational,True,1,foundation | unconditional,foundation
Shannen,True,1,Shannon | Shanna | Shane | Anshan | Shade | Saizen,Shannon
Doherty,True,1,Daugherty | Overly,Daugherty
Mayweather,True,2,May weather | May-weather | Weatherman | Weather,May weather
articales,True,1,articles | articulates | participles | article | artifices | articaine,articles
Britains,True,1,Britain | Britain's | Britain s | Brains | Brian | Brain | Brethine | Ritalin,Britain
Islanic,True,1,Islamic | Island | Ismotic | Isotonic | Ilaris,Islamic
